EVTDESC_mictlan_victim_mercy;The high priest cuts your skin with his razor-sharp blade of black glass. Blood pools below you as you scream in agony, but for some reason your life has been spared. Whether your physical wounds will heal remains to be seen, but you will surely carry this day with you until the end of your life.;;;;;;;;;;;;x
EVTNAME_mictlan_empty;Empty Dungeons;;;;;;;;;;;;x
EVTDESC_mictlan_empty;Your dungeons contain no notable prisoners for you to sacrifice. Hopefully your sacrifices have been sufficient to sustain the gods, please the priests, and sate the bloodlust of the crowd of onlookers.;;;;;;;;;;;;x
a_god_made_flesh;A God Made Flesh;;;;;;;;;;;;x
royal_apotheosis;Royal Apotheosis;;;;;;;;;;;;x
EVTNAME_mictlan_incarnate;A God Walks the Earth;;;;;;;;;;;;x
EVTDESC_mictlan_incarnate;Your divine incarnation is clear to all. The high priest places a crown of obsidian and iridescent feathers upon your head. You raise your hands to the sky from atop the great ziggurat and the thousands of onlookers bearing witness to the ceremony kneel, then touch their foreheads to the ground.\n\nIt would be unwise claim yourself the Incarnate of Mictlantecuhtli, as even an uneducated peasant can see him in the sky every day. You can feel the divine inspiration of...;;;;;;;;;;;;x
EVTOPT_mictlan_incarnate_huitz;...Huitzilopochtli, the Dart-Hurler.;;;;;;;;;;;;x
EVTOPT_mictlan_incarnate_quetz;...Quetzalcoatl, the Wind Jewel.;;;;;;;;;;;;x
EVTOPT_mictlan_incarnate_tezca;...Tezcatlipoca, the Smoking Mirror.;;;;;;;;;;;;x
EVTOPT_mictlan_incarnate_xipe;...Xipe-Totec, the Flayed One.;;;;;;;;;;;;x
nick_the_dart_hurler;the Dart Hurler;;;;;;;;;;;;x
nick_the_hummingbird;the Hummingbird;;;;;;;;;;;;x
nick_the_wind_jewel;the Wind Jewel;;;;;;;;;;;;x
nick_of_the_dawn_star;of the Dawn Star;;;;;;;;;;;;x
nick_the_smoking_mirror;the Smoking Mirror;;;;;;;;;;;;x
nick_of_the_near_and_nigh;of the Near and Nigh;;;;;;;;;;;;x
nick_the_flayed_one;the Flayed One;;;;;;;;;;;;x
nick_the_night_drinker;the Night Drinker;;;;;;;;;;;;x
nick_the_mortal;the Mortal;;;;;;;;;;;;x
EVTNAME_mictlan_almost_incarnate;Doubting the God-King;;;;;;;;;;;;x
EVTDESC_mictlan_almost_incarnate;There are some who yet doubt the truth of your divine flesh. Perhaps your sacrifices were insufficient, and your words and deeds not pious enough to prove your Incarnation. There is still much that can be done to ensure your place among the gods.;;;;;;;;;;;;x
EVTDESC_mictlan_almost_gifts;Sizeable gifts to influential priests.;;;;;;;;;;;;x
EVTDESC_mictlan_almost_terror;A bloody reign of terror against the doubters.;;;;;;;;;;;;x
EVTNAME_mictlan_mortal;A Mortal King;;;;;;;;;;;;x
EVTDESC_mictlan_mortal;Your sacrifices were paltry and your piety seems lacking. Nobles, priests, and gods alike are in agreement that you do not have the divine spark. Divinations show the future of the realm will be full of turmoil, as many of your subjects will consider you a false king.;;;;;;;;;;;;x
EVTNAME_mictlan_huitz;Huitzilopochtli Incarnate;;;;;;;;;;;;x
EVTDESC_mictlan_huitz;As the human incarnation of Huitzilopochtli, you must be skilled in all aspects of war. Huitzilopochtli requires a constant stream of human sacrifices to nourish him in his struggles against the forces of darkness that nearly destroyed him when he was the sun in the previous age. There are only a few who give their lives willingly to the gods, so you must seize captives with blade and dart.\n\nIn battle you wear a shimmering cloak of hummingbird feathers laid over golden cloth, and your face is painted pitch black.;;;;;;;;;;;;x
EVTOPT_mictlan_incarnate_lifestyle;My lifestyle must change.;;;;;;;;;;;;x
EVTOPT_mictlan_incarnate_traits;My habits must change.;;;;;;;;;;;;x
EVTOPT_mictlan_incarnate_aligned;I truly embody the god.;;;;;;;;;;;;x
EVTNAME_mictlan_quetz;Quetzalcoatl Incarnate;;;;;;;;;;;;x
EVTDESC_mictlan_quetz;As the human incarnation of Quetzalcoatl, you must embody the great feathered serpent's vast knowledge and just rule. Unlike many other Mictlantec gods, Quetzalcoatl does not demand endless human sacrifices. As the "Morning Star", you must wake early each morning to greet the dawn.\n\nYour ceremonial garments are crafted from the resplendent feathers of the quetzal bird, which shimmer with iridescent beauty in the sunlight.;;;;;;;;;;;;x
EVTNAME_mictlan_tezca;Tezcatlipoca Incarnate;;;;;;;;;;;;x
EVTDESC_mictlan_tezca;As the human incarnation of Tezcatlipoca, you must be treated with the utmost respect and politeness. Those who anger Smoking Mirror are doomed to be destroyed with sorcery, their lives ending in chaos and strife. You rule the night, playing your enemies off each other with your skill in the art of divination.\n\nYour regalia includes a headdress adorned with heron feathers, a cloak crafted from a jaguar skin, and horizontal stripes of black and yellow across your face.;;;;;;;;;;;;x
EVTNAME_mictlan_xipe;Xipe-Totec Incarnate;;;;;;;;;;;;x
EVTDESC_mictlan_xipe;As the human incarnation of Xipe-Totec, you must maintain the cycle of death and rebirth. Just as maize sprang from the flayed skin of the Night Drinker many ages ago, you now coax a new living harvest from the dead Earth each year. The captives you sacrifice with arrows or gladiatorial combat provide succor to the Earth, ensuring that the cycle of renewal continues.\n\nYou wear the flayed skins of your sacrifices over golden armor, a terrible sight for your enemies to behold.;;;;;;;;;;;;x
mictlantec_sacrifice;Sacrificial Ceremony;;;;;;;;;;;;x
mictlantec_sacrifice_desc;The gods require offerings of blood to sustain themselves. Should they receive insufficient sustenance, this age will end just as the last one did. Human blood is more potent than animal blood, and the blood of a king is more potent still.;;;;;;;;;;;;x
EVTDESC_mictlan_mortal_liege;Your weak mortal liege [Root.Liege.GetTitledName] brings shame to true followers of the [Root.Religion.GetName] faith. Your liege does not bear the divine blood expected of the position. This gives you the sacred right to cast [Root.GetObjectPronoun] down and take [Root.GetPossPronoun] place, in the name of [Root.Religion.GetRandomGodName].;;;;;;;;;;;;x
EVTOPT_mictlan_mortal_liege_accept;I will exercise my divine right.;;;;;;;;;;;;x
EVTOPT_mictlan_mortal_liege_reject;War is not the answer.;;;;;;;;;;;;x
EVTDESC_mictlan_mortal_liege_notify;[From.GetTitledFirstName] has fabricated a claim upon your primary title. Citing the lack of divine blood in your weak mortal body, [From.GetSubjectPronoun] conspired with traitorous priests to create the claim. [From.GetSubjectPronounCap] has not yet taken any overt action against you, but that may change in time.;;;;;;;;;;;;x
EVTOPT_mictlan_mortal_liege_notify;This treachery will not stand!;;;;;;;;;;;;x
EVTDESC_flavor_southernknight;You are a true Southern Knight, and must uphold a chivalrous code: never back down from a righteous fight, be polite even to your enemies, and show fortitude in the face of adversity. You must do the right thing even when no one is looking, acting with integrity as though under the watchful gaze of your grandmother and [Root.Religion.GetRandomGodName].;;;;;;;;;;;;x
EVTOPT_flavor_southernknight_kind;Kindness and hospitality.;;;;;;;;;;;;x
EVTOPT_flavor_southernknight_honest;Integrity and honesty.;;;;;;;;;;;;x
EVTOPT_flavor_southernknight_honor;Courage and honor.;;;;;;;;;;;;x
EVTOPT_flavor_southernknight_arbit;Frankly, I don't give a damn.;;;;;;;;;;;;x
EVTNAME_flavor_convenience;Ancient Conveniences;;;;;;;;;;;;x
EVTDESC_flavor_convenience;Recently you spent some time reading a crumbling old book, slowly interpreting the writings of the Old World. Within its pages, you find descriptions of the miracles that enhanced the lives of the people of the Old World.\n\nInvisible servants that carried spoken words hundreds of leagues in an instant? Even the swiftest pigeon takes hours or days.\n\nCould their carriages really have been pulled by over two hundred horses? Perhaps the writer was exaggerating.\n\nSummoning hot water on demand? That's a prospect anyone could get behind.;;;;;;;;;;;;x
EVTOPT_flavor_convenience_wish;If only these luxuries were still around.;;;;;;;;;;;;x
EVTOPT_flavor_convenience_blasphemy;This sounds like blasphemous sorcery.;;;;;;;;;;;;x
EVTOPT_flavor_convenience_diligent;Diligent study will reveal their secrets.;;;;;;;;;;;;x
EVTNAME_flavor_baseball;Play Ball!;;;;;;;;;;;;x
EVTDESC_flavor_baseball;Between the spring planting and the fall harvest, the idle farmers of a peaceful realm amuse themselves with games of sport.\n\nAs you pass a village in your demesne, a group of local farmers face off against a travelling band of sportsmen in the ancient game of strikeball. The teams take turns attempting to strike a thrown leather ball with a heavy wooden cudgel, allowing their men to seize territory around the perimeter of the field.\n\nA pleasurable way to pass the afternoon, even as a spectator... but a little wager might make it more interesting!;;;;;;;;;;;;x
EVTOPT_flavor_baseball_nowager;I'll watch, but I won't wager.;;;;;;;;;;;;x
EVTOPT_flavor_baseball_home;I support my local boys!;;;;;;;;;;;;x
EVTOPT_flavor_baseball_away;The travelling band looks a bit more skilled.;;;;;;;;;;;;x
EVTOPT_flavor_baseball_lazy;Lazy peasants need to get back to work!;;;;;;;;;;;;x
TXT_baseball_tooltip;You find out the results of the game...\n;;;;;;;;;;;;x
EVTDESC_flavor_baseball_win;It's an exciting game, and your chosen team jumps out to an early lead. By the end of the afternoon, they are ahead by several runs and you walk away with your pockets a bit heavier.;;;;;;;;;;;;x
EVTDESC_flavor_baseball_lose;Your chosen team struggles to strike the ball anywhere other than the waiting hands of their opponents. By the end of the afternoon, your pockets are a bit lighter.;;;;;;;;;;;;x
EVTOPT_flavor_baseball_result;Holy cow! What a game!;;;;;;;;;;;;x
EVTNAME_flavor_baseball_realm;Strikeball;;;;;;;;;;;;x
EVTDESC_flavor_baseball_realm;You had such a great time at the recent strikeball game, that it gave you a wonderful idea: encouraging the activity across the realm! While it would be costly, it would provide a pleasant distraction from the sometimes dismal lives of your subjects.\n\nYour magnanimous generosity would reduce unrest among the common folk, and the physical exertion would maintain a supply of strong, healthy soldiers should the need for them arise.;;;;;;;;;;;;x
EVTOPT_flavor_baseball_realm_pay;Spare no expense!;;;;;;;;;;;;x
EVTOPT_flavor_baseball_realm_cheap;Let them play ball!;;;;;;;;;;;;x
EVTOPT_flavor_baseball_realm_deny;No time for idle sport. ;;;;;;;;;;;;x
idle_sport;Idle Sport;;;;;;;;;;;;x
idle_sport_desc;The common folk have been encouraged to participate in idle games of sport, such as strikeball.;;;;;;;;;;;;x
EVTNAME_flavor_amerdream;The American Dream;;;;;;;;;;;;x
EVTDESC_flavor_amerdream;At court, a discussion of the old philosophers wends its way to the topic of the American Dream. Many writers who lived before the calamity wrote on the topic, though few of their profound works survive today.\n\nYour courtiers all have their own unique opinions on the subject. As the discussion winds down, one of them asks for your view. Many eyes turn to you with eager anticipation.;;;;;;;;;;;;x
EVTOPT_flavor_amerdream_zeal;A life in service of [Root.Religion.GetRandomGodName].;;;;;;;;;;;;x
EVTOPT_flavor_amerdream_good;To live a good and simple life, with family and friends.;;;;;;;;;;;;x
EVTOPT_flavor_amerdream_ambition;To seize the lands of my enemies in glorious combat.;;;;;;;;;;;;x
EVTOPT_flavor_amerdream_cynic;The dream is dashed... the old writers were fools.;;;;;;;;;;;;x
EVTDESC_flavor_knowledge;The men of the Old World knew many secrets that were lost in the calamity. In the years since then, a society of scholars and philosophers in [Root.GetName] have gathered extant scraps of Old World knowledge for preservation and study. [Root.GetName] is a hub of commerce for geographic reasons, but these little-known archivists and intellectuals have quietly done their part to turn it into a cosmopolitan center of learning and culture.;;;;;;;;;;;;x
EVTOPT_flavor_knowledge_realm;Encourage similar study across the realm.;;;;;;;;;;;;x
EVTOPT_flavor_knowledge_learn;What can I learn from them?;;;;;;;;;;;;x
EVTOPT_flavor_knowledge_reward;They shall be rewarded for their work.;;;;;;;;;;;;x
EVTOPT_flavor_knowledge_bookworms;Pah! Useless bookworms.;;;;;;;;;;;;x
TXT_flavor_knowledge_realm;All provinces in your realm gain the 'Temple Scholars' modifier. While this will speed the spread of advancements, it leaves fewer holy men available to take up the sword.\n;;;;;;;;;;;;x
temple_scholars;Temple Scholars;;;;;;;;;;;;x
temple_scholars_desc;The clergy have been encouraged to study the secrets of the Old World. While this will speed the spread of advancements, it leaves fewer holy men available to take up the sword.;;;;;;;;;;;;x
EVTNAME_flavor_warfare;Ancient Warfare;;;;;;;;;;;;x
EVTDESC_flavor_warfare;There are many legends about the manner in which the people of the Old World waged war. It is common knowledge that they bargained with [Root.Religion.GetRandomGodName] to annihilate their foes from hundreds of miles away. Some claim that their champions penetrated the heavens on pillars of flame and smoke to steal celestial armaments. Others claim that they rode enormous clockwork tortoises into battle, crushing their foes under dozens of steel feet.\n\nIt is difficult to tell which of these tales are true, but what you know for sure is that a handful of the armaments of the Old World have survived. It would be good to wield that power... to feel the righteous wrath of the divine, warm in your hand.;;;;;;;;;;;;x
