#CODE;ENGLISH;FRENCH;GERMAN;;ESPAÑOL;;;;;;;;;x
EVTDESC_TOG_3006;You are in the middle of a heated discussion with [From.GetTitledFirstName], your bothersome courtier, when you feel the berserker rage rising within you. As [From.GetFirstName] continues to babble about trivial concerns, you bite down hard on the wooden table and begin to froth at the mouth. Soon your vision turns red as the familiar bloodlust is roused from its slumber...;Vous êtes au beau milieu d'une discussion animée avec [From.GetTitledFirstName], un courtisan gênant, quand vous sentez la rage du berserk vous envahir. Comme [From.GetFirstName] continue à jacasser à propos de sujets sans importance, vous mordez dans la table en bois et de l'écume sort de votre bouche. En peu de temps, vous commencez à voir rouge alors que votre soif de sang s'éveille...;Ihr befindet Euch mitten in einer angeregten Diskussion mit [From.GetTitledFirstName], Eurem nervigen Höfling, als Ihr fühlt wie die Berserkerwut in Euch aufsteigt. Als  [From.GetFirstName] fortfährt, über irgendwelche Kleinigkeiten zu plappern, beißt Ihr fest in den Tisch und Schaum tropft von Euren Lippen. Schon bald färbt sich Euer Blick rot, als der bekannte Blutrausch aus seinem Schlummer erwacht...;;Estás en medio de una acalorada discusión con [From.GetTitledFirstName], tu cortesano molesto, cuando sientes la furia enloquecida creciendo dentro de ti. Como [From.GetFirstName] sigue hablando sobre temas triviales, muerdes con fuerza la mesa de madera y comienzas a echar espuma por la boca. Pronto tu visión se vuelve roja como si la familiar sed de sangre se despertara de su sueño...;;;;;;;;;x
EVTOPTA_TOG_3006;Gggh... m-must... control... r-rage...;Gggh... d-dois... contrôler... r-rage...;Gggh… m-muss… mich… be-beherrschen…;;Gggh… Controla… la… r-rabia…;;;;;;;;;x
EVTTOOLTIP_TOG_3007;going berserk.;devenir berserk.;rastet aus.;;volviéndose loco.;;;;;;;;;x
EVTDESC_TOG_3007;As your servants hurry towards your throne room to see what the commotion is about, the doors fly open and [FromFrom.GetTitledFirstName] tumbles out with torn clothes, several missing teeth and a face covered in bruises. He runs away in mad panic as you struggle to calm down.;Alors que vos serviteurs se précipitent vers la salle du trône pour voir d'où vient cette agitation, la porte s'ouvre d'un seul coup et [FromFrom.GetTitledFirstName] se rue à l'extérieur, les vêtements déchirés, plusieurs dents en moins et le visage meurtri. Il se sauve dans une panique folle tandis que vous vous faites violence pour vous calmer.;Als Eure Diener zu Eurem Thronsaal eilen, um nachzusehen, was der Tumult zu bedeuten hat, fliegen die Türen auf und [FromFrom.GetTitledFirstName] stolpert heraus, mit zerrissener Kleidung, einigen fehlenden Zähnen und einem Gesicht voller Blutergüsse. In wilder Panik rennt er davon, während Ihr versucht, Euch zu beruhigen.;;Mientras tus siervos se apresuran hacia la sala del trono para ver qué es el alboroto, las puertas se abren y [FromFrom.GetTitledFirstName] cae con la ropa rota, varios dientes rotos y el rostro lleno de moratones. Él huye en pánico mientras tú luchas por calmarte.;;;;;;;;;x
EVTOPTA_TOG_3007;I probably shouldn't have done that...;Je n'aurais peut-être pas dû faire ça...;Das hätte ich vermutlich nicht tun sollen…;;Probablemente no tendría que haber hecho eso…;;;;;;;;;x
EVTTOOLTIP_TOG_3008;controlling your wrath.;contrôler votre colère.;kontrolliert Eure Wut.;;controlando tu ira.;;;;;;;;;x
EVTDESC_TOG_3008;You bite off a large chunk of table and spit it out as [FromFrom.GetTitledFirstName] continues to drone on. The berserker rage is upon you, but with great effort you manage to channel it towards the table instead of [FromFrom.GetFirstName]. With your axe you reduce the table to firewood, and as you lie panting in the wreckage, [FromFrom.GetFirstName] finally stops his tirade to ask: Are you feeling well, my [Root.GetTitle]?;Vous croquez un gros morceau de la table et le recrachez tandis que  [FromFrom.GetTitledFirstName] poursuit son monologue. La rage du berserk vous envahit, mais vous réussissez tant bien que mal à la canaliser vers la table plutôt que vers [FromFrom.GetFirstName]. Avec votre hache, vous réduisez votre table en bois de chauffage et, alors que vous gisez, haletant, sur ce qui en reste, [FromFrom.GetFirstName] arrête enfin sa tirade et vous demande : 'Est-ce que tout va bien, [Root.GetTitle] ?';Ihr beißt ein dickes Stück aus dem Tisch, während [FromFrom.GetTitledFirstName] weiterschwafelt. Die Berserkerwut brennt in Euch, doch mit großer Mühe könnt Ihr sie auf den Tisch kanalisieren statt auf [FromFrom.GetFirstName]. Mit Eurer Axt zerkleinert Ihr den Tisch zu Feuerholz und liegt keuchend zwischen den Stücken, als [FromFrom.GetFirstName] endlich seine Tirade beendet und fragt: 'Fühlt Ihr euch wohl, mein [Root.GetTitle]?';;Muerdes un gran trozo de mesa y lo escupes mientras [FromFrom.GetTitledFirstName] sigue con su tono monótono. La furia enloquecida se está apoderando de ti, pero con gran esfuerzo logras canalizarla hacia la mesa en lugar de [FromFrom.GetFirstName]. Con tu hacha reduces la mesa a leña, y mientras te acuestas jadeando entre los escombros, [FromFrom.GetFirstName] finalmente detiene su diatriba para preguntar: ¿Se siente usted bien, mi [Root.GetTitle]?;;;;;;;;;x
varangian;Varangian;Varègue;Waräger;;Varangiano;;;;;;;;;x
varangian_desc;This character is a veteran of the Varangian Guard.;Ce personnage est un vétéran de la Garde varègue.;Dieser Charakter ist Veteran der Warägergarde.;;Este personaje es un veterano de la Guardia Varangiana.;;;;;;;;;x
EVTOPTA_TOG_3008;Yes... yes. I just need a moment to collect my wits.;Oui... oui. J'ai seulement besoin d'un moment pour rassembler mes esprits.;Ja… ja. Lass mich nur kurz sammeln. ;;Si… si. Sólo necesito un momento para recobrar el juicio.;;;;;;;;;x
organize_varangian_guard;Organize the Varangian Guard;Organiser la Garde varègue.;Organisiert die Warägergarde;;Organizar la Guardia Varangiana;;;;;;;;;x
organize_varangian_guard_desc;Recruit Varangian warriors from the north into an elite unit that will serve as the personal guard of the [Root.GetTitle].;Recruter les guerriers varègues du nord pour former une unité d'élite qui servira de garde personnelle à [Root.GetTitle].;Rekrutiert Warägerkrieger aus dem Norden als Eliteeinheit, die [Root.GetTitle] als persönliche Leibwache dienen wird.;;Recluta guerreros Varangianos del norte para una unidad de élite que servirá como guardia personal del [Root.GetTitle].;;;;;;;;;x
varangians_organized;The Varangian Guard is formed.;La Garde varègue est formée.;Die Warägergarde wurde aufgestellt.;;La Guardia Varangiana está formada.;;;;;;;;;x
EVTNAME_TOG_3100;The Varangian Guard;La Garde varègue;Die Warägergarde;;La Guardia Varangiana;;;;;;;;;x
EVTDESC_TOG_3100;Varangian raiders sailing from the distant north down the rivers leading into the Black Sea have proven themselves to be formidable warriors. You have managed to recruit a great many of their number into a personal guard loyal only to the [Root.GetTitle].\n\nThis new Varangian Guard will not only form a powerful shock force against the Empire's many enemies, but their foreign roots should also preclude them from becoming too entangled in the palace intrigue and power struggles that are so commonplace in Constantinople.;Les pillards varègues qui, depuis le nord lointain, voguent sur les fleuves qui se jettent dans la mer Noire, ont prouvé qu'ils étaient de redoutables guerriers. Vous avez réussi à recruter un grand nombre d'entre eux pour monter une garde personnelle de soldats totalement loyaux envers leur [Root.GetTitle].\n\nL'avantage de cette nouvelle Garde varègue est non seulement de former une puissante force de frappe contre les nombreux ennemis de l'empire, mais aussi d'être détachée, par ses racines étrangères, des complots et des jeux de pouvoir qui ont lieu au palais et qui sont monnaie courante à Constantinople.;Warägerräuber, die aus dem fernen Norden die Flüsse bis zum Schwarzen Meer segelten, haben sich als herausragende Krieger erwiesen. Ihr konntet eine große Anzahl von ihnen als Leibwache zu rekrutieren, die nur dem [Root.GetTitle] gegenüber loyal sind.\n\n Diese neue Warägergarde stellt nicht nur eine mächtige Stoßtruppe dar, ihre ausländische Herkunft sollte auch sicherstellen, dass sie nicht allzu sehr in die Intrigen und Machtspiele verwickelt werden, die so typisch für Konstantinopel sind.;;Invasores Varangianos navegando desde el lejano norte por los ríos que llevan al Mar Negro han demostrado ser guerreros formidables. Tú has logrado reclutar un gran número de ellos para una guardia personal leal sólo al [Root.GetTitle].\n\nEsta nueva Guardia Varangiana no sólo formará una gran fuerza contra los muchos enemigos del Imperio, sino que también sus raíces extranjeras impedirán que se enreden demasiado en la intriga palaciega y las luchas de poder que son tan comunes en Constantinopla.;;;;;;;;;x
EVTOPTA_TOG_3100;They shall serve me well.;Ils devraient bien me servir.;Sie werden mir gut dienen.;;Me servirán bien.;;;;;;;;;x
EVTDESC_TOG_3101;[From.GetFirstName], the great king of the Greeks, is distraught over the poor mettle of his countrymen. Knowing well our skill in battle, he has decided to form a bodyguard consisting solely of Norse warriors.\n\nThose who serve him in the great city of Miklagård are generously rewarded, and even now many of our young men, eager for riches and adventure, have departed for Greece to pick up his banner.;[From.GetFirstName], le grand roi des Grecs, est angoissé par le peu de courage de ses compatriotes. Connaissant bien notre aptitude au combat, il a décidé de composer son équipe de gardes du corps uniquement de guerriers nordiques.\n\nCeux qui le servent dans la grande cité de Miklagård sont généreusement récompensés et, aujourd'hui encore, les jeunes hommes avides de richesse et d'aventure quittent pour la Grèce afin de le servir.;[From.GetFirstName], der große König der Griechen, ist bestürzt über den lausigen Eifer seiner Landsmänner. Euren Kampfesmut kennend, hat er beschlossen, eine Leibwache nur aus nordischen Kriegern aufzustellen.\n\nWer ihm in Miklagard dient, wird reich belohnt und viele Eurer jungen Männer, erpicht auf Gold und Abenteuer, sind nach Griechenland abgereist, um in seinen Dienst zu treten.;;[From.GetFirstName], el gran rey de los Griegos, está perturbado por el poco ánimo de sus compatriotas. Conociendo bien nuestra habilidad en la batalla, ha decidido formar una guardia que consiste únicamente de guerreros Nórdicos.\n\nAquellos que le sirven en la gran ciudad de Miklagård son generosamente recompensados, e incluso ahora muchos de nuestros jóvenes, ávidos de riquezas y aventura, han partido hacia Grecia para levantar su estandarte.;;;;;;;;;x
EVTOPTA_TOG_3101;May they find the excitement they yearn.;Puissent-ils trouver l'action à laquelle ils aspirent.;Mögen sie den Spaß finden, den sie so sehr suchen.;;Espero que encuentren la emoción que anhelan.;;;;;;;;;x
EVTDESC_TOG_3110;Your son, [From.GetTitledFirstName], has decided to enlist with the Varangian Guard in Miklagård and seek his fortune there! Although he will no doubt gain both riches and valuable battle experience in service of the Greek king, there will be many perils that could well cost him his life.;Votre fils, [From.GetTitledFirstName], a décidé de s'enrôler dans la Garde varègue à Miklagård et d'y chercher fortune ! Même si le fait d'être au service du roi grec va sans doute l'enrichir d'une importante expérience de combat, de nombreux dangers pourront lui coûter la vie.;Euer Sohn, [From.GetTitledFirstName], hat beschlossen, sich der Warägergarde in Miklagard anzuschließen und dort sein Glück zu suchen. Obschon er zweifellos sowohl Reichtum als auch wertvolle Kampferfahrung im Dienst des Griechenkönigs finden wird, gibt es viele Gefahren, die ihn sein Leben kosten könnten.;;¡Tu hijo, [From.GetTitledFirstName], ha decidido alistarse con la Guardia Varangian en Miklagård y buscar fortuna allí! Aunque, sin duda, obtendrá riquezas y valiosa experiencia en batalla al servicio del rey Griego, habrá muchos peligros que bien podrían costarle la vida.;;;;;;;;;x
EVTOPTA_TOG_3110;I will not allow it!;Je ne permettrai pas !;Das werde ich nicht erlauben!;;¡No lo permitiré!;;;;;;;;;x
EVTOPTB_TOG_3110;Go to Miklagård and make me proud, son.;Fils, va à Miklagård et fais-moi honneur.;Gehe nach Miklagard und mache mich stolz, mein Sohn.;;Vete a Miklagård y hazme sentirme orgulloso, hijo.;;;;;;;;;x
EVTDESC_TOG_3112;A grizzled old warrior having just returned from Greece arrived with a message from [From.GetTitledFirstName] today. Though he has left the Varangian Guard, your son has apparently found himself a Greek wife and decided to remain in Miklagård and build a new life there. It is doubtful whether you will ever see him again...;Un vieux guerrier grisonnant est revenu aujourd'hui de Grèce portant un message pour [From.GetTitledFirstName]. Bien qu'il ait quitté la Garde varègue, votre fils s'est apparemment trouvé une épouse grecque et a décidé de rester à Miklagård pour y refaire sa vie. Vous ne le reverrez probablement plus jamais...;Ein grauhaariger alter Krieger ist gerade aus Griechenland mit Nachricht von [From.GetTitledFirstName] heimgekehrt. Auch wenn er die Warägergarde verlassen hat, hat Euer Sohn wohl eine griechische Braut gefunden und beschlossen, in Miklagard zu bleiben und ein neues Leben zu beginnen. Es ist zweifelhaft, ob Ihr ihn jemals wiedersehen werdet...;;Un guerrero canoso recién llegado de Grecia llega hoy con un mensaje de [From.GetTitledFirstName]. Aunque ha dejado la Guardia Varangiana, tu hijo parece haber encontrado una esposa Griega y decidido permanecer en Miklagård y crear una nueva vida allí. Es dudoso que alguna vez lo vuelvas a ver...;;;;;;;;;x
