#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
#MODIFIER_COMBAT_RATING;Combat Rating;Classement de combat;Kampfkraft;;Clasificación de combate;;;;;;;;;x
CR_DIFF_LOWER_THAN;Combat Rating Difference between §Y$FIRST$§! and §Y$SECOND$§! lower than §Y$VAL$§!;La différence de classement de combat entre §Y$FIRST$§! et §Y$SECOND$§! est inférieure à §Y$VAL$§ !;Kampfkraftunterschied zwischen §Y$FIRST$§! und §Y$SECOND$§! niedriger als §Y$VAL$§!;;Clasificación de combate entre §Y$FIRST$§!y §Y$SECOND$§! §Y$VAL$§! menor que §Y$VAL$§!;;;;;;;;;x
EVTDESC_WOL_2120;I have learned from my little birds that [FromFromFrom.GetTitledFirstNameNoRegnal] plans to travel the realm incognito for a lark, mingling with the common folk. [FromFromFrom.GetSubjectPronounCap] will only be protected by two loyal friends during this little adventure - a great opportunity to have [FromFromFrom.GetObjectPronoun] abducted, if I so wished.;J'ai appris de par mes petits oiseaux que [FromFromFrom.GetTitledFirstNameNoRegnal] prévoit voyager incognito dans le royaume, au nom de l'aventure, se mêlant aux petites gens à sa guise. [FromFromFrom.GetSubjectPronounCap] sera uniquement protégé(e) par deux de ses amis loyaux pendant son escapade... une opportunité parfaite pour organiser son enlèvement, si tel est mon désir.;Ein Vögelchen hat mir erzählt, dass [FromFromFrom.GetTitledFirstNameNoRegnal] den Plan gefasst hat, aus einer Laune heraus inkognito das Reich zu bereisen und sich unter das gemeine Volk zu mischen. [FromFromFrom.GetSubjectPronounCap] wird während dieses kleinen Abenteuers nur von zwei treuen Freunden beschützt. Das ist eine hervorragende Gelegenheit für eine Entführung, falls ich dies wünsche.;;Me han dicho mis pajaritos que [FromFromFrom.GetTitledFirstNameNoRegnal] planea viajar de incógnito por diversión, para mezclarse con el vulgo. [FromFromFrom.GetSubjectPronounCap] sólo estará protegido/a por dos amigos leales durante esta aventura -una gran oportunidad de hacer[FromFromFrom.GetObjectPronoun] secuestrar, si así lo deseara.;;;;;;;;;x
EVTOPTA_WOL_2120;Ah yes. It would suit my purposes marvellously!;Ah, oui. Cela me convient à merveille !;Oh ja. Das wäre meinen Zwecken äußerst dienlich!;;Ah, sí. ¡Satisfaría mis objetivos maravillosamente!;;;;;;;;;x
EVTOPTB_WOL_2120;No, I have no reason to do that.;Non, je n'ai aucune raison de faire cela.;Nein, es gibt dafür keinen Grund.;;No, no tengo ninguna razón para hacerlo.;;;;;;;;;x
EVTTOOLTIP_WOL_2121;Some thugs are hired, with orders to bring me [FromFromFrom.GetTitledFirstNameNoRegnal] alive.;Plusieurs malfrats sont embauchés et ont pour ordres de me ramener [FromFromFrom.GetTitledFirstNameNoRegnal] en vie.;Einige Schlägertypen werden organisiert, deren Auftrag lautet, [FromFromFrom.GetTitledFirstNameNoRegnal] lebendig zu mir zu bringen.;;Algunos matones son contratados, con órdenes de traerme a [FromFromFrom.GetTitledFirstNameNoRegnal] vivo.;;;;;;;;;x
EVTDESC_WOL_2121;On a lark, I decided to travel among the common folk incognito with but a friend, a servant and a bodyguard. As we ride through a forest, an arrow suddenly sprouts from the neck of my trusty guard! Shouting a warning, I ride like crazy to get away...;Au nom de l'aventure, j'ai décidé de voyager incognito parmi les petites gens avec seulement un ami, un serviteur et un garde du corps à mes côtés. Alors que nous traversons une forêt à dos de cheval, une flèche perce soudainement le cou de mon loyal garde du corps ! Hurlant à mes compagnons, je pars au galop pour m'échapper...;Aus einer Laune heraus beschloss ich, mich inkognito als Reisender unter das gemeine Volk zu mischen, nur von einem Freund, einem Diener und einem Leibwächter begleitet. Während wir durch einen Wald reiten, bohrt sich plötzlich ein Pfeil durch das Genick meines treuen Leibwächters! Ich warne mit einem Zuruf die anderen und reite wie der Teufel, um zu entkommen...;;Por hacer chanza, decidí viajar entre el vulgo de incógnito con sólo un amigo a mi lado, un criado y un guardia. ¡Mientras viajamos por un bosque, de repente brota una flecha del cuello de mi fiel guardia! Gritando una advertencia, cabalgo con desesperación para escaparme...;;;;;;;;;x
EVTOPT_WOL_2121_CAUGHT;...but we are surrounded! No bandits, but the agents of [From.GetTitledName].;...mais nous sommes encerclés ! Pas de bandits, uniquement les agents de [From.GetTitledName].;...aber wir werden umzingelt! Es sind keine Banditen, sondern die Handlanger von [From.GetTitledName].;;¡pero estamos rodeados! No son bandidos, sino agentes de [From.GetTitledName]. ;;;;;;;;;x
EVTOPT_WOL_2121;...and manage to outdistance the bandits! Amateurs.;...et nous parvenons à fuir les bandits ! Ces amateurs.;...und schaffe es, die Banditen hinter mir zu lassen! Amateure.;;¡y consigo dejar atrás a los bandidos atrás! Aficionados.;;;;;;;;;x
EVTDESC_WOL_2122;My hired thugs managed to waylay [From.GetTitledFirstNameNoRegnal] and brought [From.GetObjectPronoun] to me in a sack!;Les malfrats que j'ai embauchés ont réussi à intercepter [From.GetTitledFirstNameNoRegnal] et me l'ont ramené(e) dans un sac !;Meinen gekauften Schläger gelang es, [From.GetTitledFirstNameNoRegnal] zu überwältigen und in einem Sack zu mir zu bringen!;;¡Mis matones contratados lograron asaltar a [From.GetTitledFirstNameNoRegnal] y me [From.GetObjectPronoun] trajeron en un saco!;;;;;;;;;x
EVTDESC_WOL_2123;The thugs I hired failed to capture [From.GetTitledFirstNameNoRegnal], though apparently they slew a guard and a servant in the attempt.;Les malfrats que j'ai embauchés ont échoué dans leur capture de [From.GetTitledFirstNameNoRegnal], mais ils sont apparemment parvenus à occire un serviteur et un garde dans leur attaque.;Die Schläger, die ich angeworben hatte, schafften es nicht, [From.GetTitledFirstNameNoRegnal] zu überwältigen, anscheinend töteten sie jedoch bei dem Versuch einen Leibwächter und einen Diener.;;Los matones que contraté no consiguieron capturar a [From.GetTitledFirstNameNoRegnal], aunque por lo visto mataron a un guardia y un criado en el intento.;;;;;;;;;x
EVTOPTA_WOL_2123;Morons! You can't find good help these days...;Imbéciles ! Il est si difficile de trouver des gens compétents ces temps-ci...;Idioten! Es ist unmöglich, heutzutage gutes Personal zu finden...;;¡Imbéciles! Últimamente no hay quien encuentre buena ayuda...;;;;;;;;;x
EVTDESC_WOL_2200;I have decided to free [From.GetTitledName] from the dungeons of [From.Host.GetTitledName]. It will take time - and likely some gold - but [From.GetFirstName] deserves a better fate!;J'ai décidé de libérer [From.GetTitledName] des donjons de [From.Host.GetTitledName]. Cela prendra du temps, et sûrement un peu d'or, mais [From.GetFirstName] ne mérite pas un tel sort !;Ich habe beschlossen, [From.GetTitledName] aus dem Kerker von [From.Host.GetTitledName] zu befreien. Das wird etwas Zeit in Anspruch nehmen – und wahrscheinlich auch etwas Gold – aber [From.GetFirstName] verdient ein besseres Schicksal!;;He decidido liberar a [From.GetTitledName] de las mazmorras de [From.Host.GetTitledName]. Tomará tiempo - y probablemente un poco de oro- pero [From.GetFirstName] merece un destino destino.;;;;;;;;;x
EVTOPTA_WOL_2200;I'll probably need an agent in [From.Host.Capital.Capital.GetName]...;J'aurai probablement besoin d'un agent à [From.Host.Capital.Capital.GetName]...;Ich benötige wahrscheinlich einen Handlanger in [From.Host.Capital.Capital.GetName]...;;Probablemente necesitaré un agente en [From.Host.Capital.Capital.GetName]. ..;;;;;;;;;x
EVTDESC_WOL_2201;I have decided to liberate my beloved [GetFromRelation] [From.GetFirstName] from the filthy paws of her abductor, [From.Employer.GetTitledName]. It will take time - and likely some gold - but [From.GetFirstName] deserves a better fate!;J'ai décidé de libérer mon/ma [GetFromRelation] [From.GetFirstName] des mains abjectes de son ravisseur,  [From.Employer.GetTitledName]. Cela prendra du temps, et sûrement un peu d'or, mais [From.GetFirstName] ne mérite pas un tel sort !;Ich habe beschlossen, meine geliebte [GetFromRelation] [From.GetFirstName] aus den dreckigen Pfoten ihres Entführers [From.Employer.GetTitledName] zu befreien. Das wird etwas Zeit in Anspruch nehmen – und wahrscheinlich auch etwas Gold – aber [From.GetFirstName] verdient ein besseres Schicksal!;;He decidido liberar a mi querida [GetFromRelation] [From.GetFirstName] de las sucias garras de su secuestrador, [From.Employer.GetTitledName]. ¡Llevará tiempo -y probablemente un poco de oro- pero [From.GetFirstName] merece un destino mejor!;;;;;;;;;x
EVTDESC_WOL_2211;[target_captive.GetTitledFirstName] has tragically died in captivity before I had a chance to break [target_captive.GetObjectPronoun] out.;[target_captive.GetTitledFirstName] a péri d'une mort tragique en captivité avant que j'ai eu la moindre chance de le/la libérer.;[target_captive.GetTitledFirstName] ist tragischerweise in der Gefangenschaft verstorben, bevor ich die Gelegenheit erhielt, [target_captive.GetObjectPronoun] gewaltsam zu befreien.;;[target_captive.GetTitledFirstName] ha muerto trágicamente en cautiverio antes de tener la oportunidad de sacar[target_captive.GetObjectPronoun]. ;;;;;;;;;x
EVTOPTA_WOL_2211;Well, it was worth a shot!;Eh bien, cela valait la peine d'essayer !;Tja, es war einen Versuch wert!;;¡Bueno, valió la pena intentarlo!;;;;;;;;;x
EVTDESC_WOL_2212;[target_captive.GetTitledFirstName] has tragically fallen comatose, making my endeavour to free [target_captive.GetObjectPronoun] rather pointless.;[target_captive.GetTitledFirstName] est tombé(e) dans un coma tragique, ce qui rend mon plan visant à le/la libérer relativement inutile.;[target_captive.GetTitledFirstName] ist tragischerweise ins Koma gefallen, wodurch mein Unterfangen, [target_captive.GetObjectPronoun] zu befreien, keinen Sinn mehr macht.;;[target_captive.GetTitledFirstName] trágicamente ha caído en coma, haciendo bastante inútil mi esfuerzo por liberar[target_captive.GetObjectPronoun].;;;;;;;;;x
EVTDESC_WOL_2213;[target_captive.GetTitledFirstName] is no longer a prisoner, so I can abort my plans to free [target_captive.GetObjectPronoun].;[target_captive.GetTitledFirstName] n'est plus en prison, ce qui signifie que je peux abandonner mon plan visant à le/la libérer.;[target_captive.GetTitledFirstName] wurde freigelassen, daher kann ich meinen Plan, [target_captive.GetObjectPronoun] zu befreien, fallenlassen.;;[target_captive.GetTitledFirstName] ya no está presa/o, así que puedo cancelar mis planes para liberar[target_captive.GetObjectPronoun].;;;;;;;;;x
EVTDESC_WOL_2221;I've approached [From.GetBestName] at the court of [From.Employer.GetTitledName] with my plan to liberate [target_captive.GetTitledFirstName]. [From.GetFirstName] is sympathetic and might be persuaded to take the risk...;J'ai approché [From.GetBestName] à la cour de [From.Employer.GetTitledName] pour lui parler de mon plan visant à libérer [target_captive.GetTitledFirstName]. [From.GetFirstName] comprend ma cause, et pourrait bien prendre le risque...;Ich habe mich wegen der Befreiung von [target_captive.GetTitledFirstName] an [From.GetBestName] am Hofe von [From.Employer.GetTitledName] gewandt. [From.GetFirstName] hat Verständnis und könnte überzeugt werden, das Risiko einzugehen...;;He contactado con [From.GetBestName] en la corte de [From.Employer.GetTitledName] para mi plan de liberar a [target_captive.GetTitledFirstName]. [From.GetFirstName] siente compresión y con persuasión podría correr el riesgo...;;;;;;;;;x
EVTOPTA_WOL_2221;Put the plan in motion!;Lancer la première étape du plan !;Beginnt mit der Umsetzung des Plans!;;¡Pon el plan en marcha!;;;;;;;;;x
EVTOPTB_WOL_2221;Bribe [From.GetFirstName] and go ahead with the plan.;Soudoyer [From.GetFirstName] et initier le plan.;Bestecht [From.GetFirstName] und setzt den Plan um.;;Soborna a [From.GetFirstName] y sigue adelante con el plan.;;;;;;;;;x
EVTOPTC_WOL_2221;Seduce [From.GetFirstName] and go ahead with the plan.;Séduire [From.GetFirstName] et initier le plan.;Verführt [From.GetFirstName] und setzt den Plan um.;;Seduce a [From.GetFirstName] y sigue adelante con el plan.;;;;;;;;;x
EVTOPTD_WOL_2221;I've changed my mind. Abort the whole scheme.;J'ai changé d'avis. Mettre fin au plan dans son intégralité.;Ich habe es mir anders überlegt. Wir blasen den Plan ab.;;He cambiado de opinión. Anula el plan entero.;;;;;;;;;x
EVTDESC_WOL_2223;I woke from my troubled sleep with a start. Was that a thud outside my cell? Keys rattle in the lock and the door opens to a thin beam of light. It's [From.GetBestName]! 'Come with me quickly [Root.GetLordLady]! [FromFrom.GetTitledFirstNameNoRegnal] has hired me to help you escape!';Je me suis réveillé(e) en sursaut après une nuit troublée. Quel était ce bruit en dehors de ma cellule ? J'entends des clefs dans la serrure, et la porte s'ouvre pour révéler un fin rayon de lumière. Il s'agit de [From.GetBestName] ! 'Vite, venez avec moi, [Root.GetLordLady] ! [FromFrom.GetTitledFirstNameNoRegnal] m'a embauché(e) pour vous aider à vous échapper !';Plötzlich schreckte ich aus unruhigen Träumen hoch. Hörte ich da etwa das Geräusch eines dumpfen Schlags vor meiner Zelle? Dann klirrt ein Schlüssel im Schloss und die Tür öffnet sich, wobei ein schmaler Lichtstrahl in die Zelle fällt. [From.GetBestName]! 'Kommt schnell, [Root.GetLordLady]! [FromFrom.GetTitledFirstNameNoRegnal] hat mich beauftragt, euch zur Flucht zu verhelfen!';;Me desperté de mi sueño atribulado con un susto. ¿He oído un un ruido sordo en el exterior de mi ceda? Suenan unas llaves en la cerradura y la puerta se abre con un fino rayo de luz, fino. ¡Es [From.GetBestName]! '¡Deprisa, venid conmigo [Root.GetLordLady]! ¡[FromFrom.GetTitledFirstNameNoRegnal] me ha contratado para ayudaros a escapar!;;;;;;;;;x
EVTOPTA_WOL_2223;Freedom!;Je suis libre !;Freiheit!;;¡Libertad!;;;;;;;;;x
EVTDESC_WOL_2224;I received some bad news this morning. My prisoner, [From.GetBestName] escaped from [From.GetPossPronoun] cell in the night. [From.GetSubjectPronounCap] had outside help - one of the guards might never wake from the blow to his head...;J'ai reçu de mauvaises nouvelles ce matin. Mon prisonier, [From.GetBestName] s'est échappé de sa cellule au milieu de la nuit. [From.GetSubjectPronounCap] a bénéficié d'une aide extérieure, et l'un des gardes risque de ne pas se remettre du coup à la tête qu'il a reçu...;Schlechte Nachrichten heute morgen. Ein Gefangener, [From.GetBestName], floh in der Nacht aus seiner Zelle. [From.GetSubjectPronounCap] erhielt Hilfe von außerhalb – eine der Wachen wird den Schlag auf den Kopf vielleicht nicht überleben...;;Recibí unas malas noticias esta mañana. Mi preso,[From.GetBestName] escapó anoche de [From.GetPossPronoun] celda. [From.GetSubjectPronounCap] tuvo ayuda externa -uno de los guardias no despertará jamás del golpe en la cabeza..;;;;;;;;;x
EVTDESC_WOL_2224_CONSORT;My concubine [From.GetBestName] has fled! She climbed out of her tower room window, probably with outside assistance, because my guards were completely unable to locate her before she escaped my realm.;Ma concubine, [From.GetBestName] s'est échappée ! Elle est sortie par la fenêtre de sa tour en grimpant, probablement avec l'aide d'un autre invidividu, car mes gardes ont été incapables de la trouver avant qu'elle puisse s'échapper de mon royaume.;Meine Konkubine, [From.GetBestName], ist geflüchtet! Sie kletterte aus ihrem Fenster im Turmzimmer. Vermutlich hatte sie Helfer, denn meine Wachen fanden keine Spur von ihr und sie konnte aus meinem Herrschaftsgebiet entkommen.;;¡Mi concubina [From.GetBestName] ha huido! Se descolgó por la ventana de la torre de su cuarto, probablemente con ayuda exterior, porque mis guardias fueron totalmente incapaces de encontrarla antes de que escapase de mi reino.;;;;;;;;;x
EVTOPTA_WOL_2224;[FromFromFrom.GetTitledName] was surely behind this!;[FromFromFrom.GetTitledName] se cache sûrement derrière tout cela !;Dahinter steckt mit Sicherheit [FromFromFrom.GetTitledName]!;;¡Seguramente [FromFromFrom.GetTitledName] está detrás de esto!;;;;;;;;;x
EVTDESC_WOL_2225;Good news! [From.GetBestName] was successfully sprung from captivity by the daring [FromFrom.GetBestName] and is safely back in [Root.Capital.Capital.GetName]!;Bonne nouvelle ! [From.GetBestName] a réussi à s'échapper de sa captivité grâce à la bravoure de [FromFrom.GetBestName], et se trouve maintenant en sécurité à [Root.Capital.Capital.GetName] !;Gute Neuigkeiten! [From.GetBestName] wurde erfolgreich durch den wagemutigen [FromFrom.GetBestName] aus der Gefangenschaft befreit und befindet sich in Sicherheit in [Root.Capital.Capital.GetName]!;;¡Buenas noticias! ¡[From.GetBestName] fue liberada del cautiverio por la audacia de [FromFrom.GetBestName] y ya está de vuelta a salvo en [Root.Capital.Capital.GetName]!;;;;;;;;;x
EVTDESC_WOL_2226;I woke from my troubled sleep with a start. Was that a thud outside my cell? Keys rattle in the lock and the door opens to a bright light. It's that ogre of a gaoler. 'This blighter attempted your rescue', he growls, and holds up a comatose [From.GetManWoman] like a ragdoll. '[Root.Host.GetTitledFirstNameNoRegnal] won't be too pleased, now will [Root.Host.GetSubjectPronoun]!?';Je me suis réveillé(e) en sursaut après une nuit troublée. Quel était ce bruit en dehors de ma cellule ? J'entends des clefs dans la serrure, et la porte s'ouvre pour révéler un fin rayon de lumière. Il s'agit de cet ogre de geôlier. 'Ce salaud a tenté de vous libérer', dit-il en grondant alors qu'il me présente un/une [From.GetManWoman] ayant perdu connaissance. 'Cela risque de ne pas plaire à [Root.Host.GetTitledFirstNameNoRegnal], n'est-ce pas !?';Plötzlich schreckte ich aus unruhigen Träumen hoch. Hörte ich da etwa das Geräusch eines dumpfen Schlags vor meiner Zelle? Dann klirrt ein Schlüssel im Schloss und die Tür öffnet sich. Helles Licht dringt in die Zelle. Es ist dieses Ungeheuer von Kerkermeister. 'Dieser Schlingel hier hat versucht, dich zu retten', grunzt er und präsentiert mir eine bewusstlose Gestalt. '[Root.Host.GetTitledFirstNameNoRegnal] wird davon nicht begeistert sein, nicht wahr!?';;Me desperté de mi sueño atribulado con un susto. ¿He oído un un ruido sordo en el exterior de mi ceda? Suenan unas llaves en la cerradura y la puerta se abre con una luz brillante. Es el ogro del carcelero. ''Este tío intentó rescatarte', gruñe y sostiene un/una [From.GetManWoman] en coma como un muñeco de trapo. '[Root.Host.GetTitledFirstNameNoRegnal] [Root.Host.GetSubjectPronoun]no estará muy contento, ¿no?!';;;;;;;;;x
